timestamp,price,marketing_spend,demand_rate,inventory_level
473762,10.0,50.0,20.85792981764457,138.0
475777,10.0,50.0,17.949234791777748,162.0
474342,10.0,126.95179579555524,27.50035020719469,38.0
474958,10.0,50.0,17.877244823983542,0.0
473978,10.0,50.0,22.858553362472684,137.0
477039,10.0,68.73497188635464,25.93259135222078,0.0
477652,10.0,64.55851496246905,22.164037125059636,96.0
475196,,50.0,22.211721690262387,0.0
475869,10.0,50.0,18.035942871272322,0.0
477306,10.0,50.0,18.547698234871795,0.0
475766,10.0,115.98651184774853,28.073663664875767,0.0
476121,10.0,227.4536083919353,33.87353685363485,0.0
475635,10.0,63.21241412953112,17.75186528770898,125.0
475160,10.0,191.37856288989002,29.429378202950115,
474986,10.0,57.870117704213996,18.66111617237658,144.0
474902,10.0,117.52904161142504,24.44392488064111,0.0
476144,10.0,185.72018391899496,28.155831660250346,0.0
476645,10.0,123.10559144307331,24.113044751474156,80.0
474559,10.0,211.60457061974225,27.88342869909567,20.0
474107,10.0,190.00694987684767,28.08286916752432,0.0
474961,10.0,50.0,18.26288777954156,164.0
473913,10.0,236.29690237546004,32.57755896309973,0.0
473403,10.0,65.2271242650491,17.296603682122957,125.0
475304,10.0,204.7827522914223,32.41902438266523,0.0
475864,10.0,50.0,20.08618849604799,0.0
475840,10.0,50.0,23.805303839191893,0.0
474002,10.0,,20.607399638774762,136.0
474577,10.0,50.916071007893706,19.295763415104634,158.0
475066,10.0,209.0270563830509,31.77316874174765,0.0
476837,10.0,87.81516901498264,23.59493133702397,76.0
476678,10.0,116.62865460484414,25.829812887501227,0.0
477336,10.0,50.0,22.03472946355535,178.0
477405,10.0,50.0,17.669074403724508,0.0
475101,10.0,50.0,24.094533944286997,
476372,10.0,50.0,20.02102521404869,0.0
476157,10.0,50.0,22.47823309300356,0.0
475666,10.0,246.8389694941574,31.90973034083753,0.0
473745,10.0,208.60396605550568,31.756863270762572,0.0
475967,10.0,50.0,18.34307940890341,0.0
475862,10.0,82.0790581418876,22.423447288974057,0.0
475675,,50.0,20.04826244596207,0.0
474460,10.0,109.8933743564351,22.47940001921307,109.0
476779,10.0,50.0,17.647406659905965,0.0
474647,10.0,50.0,19.15338089644357,0.0
477337,10.0,50.0,20.629442350900206,157.0
475729,10.0,50.0,18.298303968597587,163.0
474043,10.0,50.0,21.82400725708738,0.0
474259,10.0,50.0,19.81034288554317,0.0
476738,10.0,58.62323041353267,19.850685622808516,140.0
473639,10.0,50.0,20.709486257729626,0.0
475136,10.0,216.32633949126142,29.75835839609971,0.0
474743,10.0,50.0,21.333181650241567,0.0
474754,10.0,214.40552000753243,30.69832143433355,0.0
474673,10.0,50.0,21.93294426795251,157.0
477540,10.0,186.54010313519896,29.31258614023929,0.0
475731,10.0,52.11511062825373,21.38666491779737,124.0
473484,10.0,,27.204363838770593,0.0
476123,10.0,,33.65323483810408,0.0
474568,10.0,50.0,22.55055765366943,0.0
473896,10.0,50.0,22.257356034686016,0.0
475827,10.0,66.33121238576148,23.70713874297208,118.0
476626,10.0,238.9932412603492,33.5938512277689,0.0
477565,10.0,128.9136044795001,26.99362484712026,0.0
476152,10.0,50.0,19.671447592731514,0.0
475088,10.0,237.95004839135535,33.27797896896813,0.0
476922,10.0,,20.1541287066021,0.0
474714,10.0,50.0,20.40129105506235,0.0
476115,10.0,72.08836333296523,21.86694129709173,111.0
475719,10.0,50.0,22.394001453836815,0.0
477581,10.0,103.67516895228397,23.806797942781404,75.0
477230,10.0,,25.300970492755,0.0
474255,10.0,103.42518111006085,25.619563635176718,0.0
475820,10.0,50.0,21.765255358034413,0.0
474194,10.0,50.0,24.251896920677538,134.0
475788,10.0,205.55733039104538,29.417716398184496,0.0
474594,10.0,50.0,21.145174053888585,0.0
475932,10.0,171.89995991040803,28.34502361320928,0.0
474690,10.0,50.0,18.983983447204466,0.0
476938,10.0,268.33148059307746,30.802451445172444,0.0
473682,10.0,50.0,23.75490249282661,0.0
474022,10.0,50.0,20.175340077842538,0.0
474622,10.0,50.0,17.82884210602964,0.0
475789,10.0,181.5216660599069,26.83560274487128,0.0
476014,10.0,50.0,19.805331448521187,0.0
477278,10.0,105.350309018303,26.417367981290017,0.0
475520,10.0,221.44740404608174,28.406986769035555,7.0
474408,10.0,50.0,17.056971941950522,183.0
474009,10.0,231.56649589558873,33.75513792165592,0.0
475237,10.0,151.99269678317484,27.034877136270428,0.0
476200,10.0,50.0,20.842595393176218,0.0
473384,10.0,210.2038430467477,27.579694771026308,0.0
474556,10.0,90.21349886915213,21.457998348568445,103.0
476698,10.0,223.5639631836637,32.21091947540894,0.0
477351,10.0,50.0,26.959570043634077,0.0
477549,10.0,50.0,18.439373404496646,0.0
473973,10.0,50.0,22.816452891442736,0.0
475261,10.0,141.5927661517387,25.687687851393584,0.0
474146,10.0,50.0,22.296959690843643,140.0
474161,10.0,50.0,23.10586325015699,0.0
476775,,68.89345929246394,22.51032389677905,0.0
475079,10.0,50.0,20.958079717354938,0.0
473581,10.0,163.71528068876484,26.989789826790126,0.0
475650,10.0,50.0,22.717981442809858,0.0
475080,10.0,50.0,22.840845708496666,177.0
473760,,50.0,20.95143095703158,179.0
473522,10.0,50.0,19.59155241996339,141.0
475009,10.0,50.0,19.634869898674157,158.0
477157,10.0,109.28506858663772,21.82168190251284,0.0
476304,10.0,,18.784497612670364,181.0
477101,10.0,107.16499698920774,23.17394631859667,77.0
476067,10.0,86.38600723677746,25.545803115257208,111.0
476028,10.0,208.653097600087,33.17447005924298,0.0
474853,10.0,187.70085810369267,30.009333861416394,0.0
